Fecha,resid
29/03/2007,1.0058155984975679
30/03/2007,1.005452493075371
02/04/2007,1.0043610735430457
03/04/2007,1.0040102933996808
04/04/2007,1.0035059259437744
05/04/2007,1.004240888120946
06/04/2007,1.005054064490066
09/04/2007,1.006828894295011
10/04/2007,1.0080472669405536
11/04/2007,1.0084346884952406
12/04/2007,1.0091723961885466
13/04/2007,1.0095452744481903
16/04/2007,1.0088692447638854
17/04/2007,1.0083039967810077
18/04/2007,1.0086093192057173
19/04/2007,1.0093564567492648
20/04/2007,1.0096675181124506
23/04/2007,1.0086901336404102
24/04/2007,1.0079266070097848
25/04/2007,1.0070548156343775
26/04/2007,1.0061310718766443
27/04/2007,1.006634248190396
30/04/2007,1.0065584317022247
01/05/2007,1.00699377952445
02/05/2007,1.0070492514378862
03/05/2007,1.0074844281700353
04/05/2007,1.0058686985395522
07/05/2007,1.0057029356860037
08/05/2007,1.0052189377652345
09/05/2007,1.005348465669332
10/05/2007,1.0061138358340678
11/05/2007,1.0073148156390155
14/05/2007,1.0072215045006827
15/05/2007,1.0069494742660365
16/05/2007,1.0069130456966475
17/05/2007,1.00590124915313
18/05/2007,1.006229642755414
21/05/2007,1.0087212735898403
22/05/2007,1.0087091951247114
23/05/2007,1.0084708146929424
24/05/2007,1.0099959352854861
25/05/2007,1.0105842436755923
28/05/2007,1.0110966244403754
29/05/2007,1.0103977801921988
30/05/2007,1.011101542618989
31/05/2007,1.01200779382935
01/06/2007,1.011678983289952
04/06/2007,1.0105632537850449
05/06/2007,1.0099244193863453
06/06/2007,1.0096822538339676
07/06/2007,1.010479911117758
08/06/2007,1.011938516701898
11/06/2007,1.0108535821568436
12/06/2007,1.0116176242091208
13/06/2007,1.0132603226093426
14/06/2007,1.0138308482607532
15/06/2007,1.012831540387078
18/06/2007,1.012714427701869
19/06/2007,1.0128336884626568
20/06/2007,1.0128238562859804
21/06/2007,1.0143021022359016
22/06/2007,1.014422770514977
25/06/2007,1.0140310282131477
26/06/2007,1.01432464631901
27/06/2007,1.013925325248458
28/06/2007,1.0128236317903707
29/06/2007,1.013405112625423
02/07/2007,1.016065489395711
03/07/2007,1.0161066223014543
04/07/2007,1.0173311783473455
05/07/2007,1.017590231764515
06/07/2007,1.0171656400803388
09/07/2007,1.016910888654379
10/07/2007,1.0161643317359539
11/07/2007,1.015694600500292
12/07/2007,1.015706316671034
13/07/2007,1.0160771202960936
16/07/2007,1.0164081977673236
17/07/2007,1.0158289279025081
18/07/2007,1.016279350802359
19/07/2007,1.0161121861123867
20/07/2007,1.0171023493705202
23/07/2007,1.017331421378836
24/07/2007,1.0177543554152892
25/07/2007,1.0192092787968092
26/07/2007,1.0199065259413505
27/07/2007,1.0201871480932467
30/07/2007,1.0214377791945366
31/07/2007,1.021031259717395
01/08/2007,1.0206105157777656
02/08/2007,1.0201238098318617
03/08/2007,1.019049614896327
06/08/2007,1.0186267681701162
07/08/2007,1.0180221486881615
08/08/2007,1.0166438369251052
09/08/2007,1.0175753844356532
10/08/2007,1.0168513331741593
13/08/2007,1.0167210116463605
14/08/2007,1.0147477351289333
15/08/2007,1.014841002625893
16/08/2007,1.0208472453654602
17/08/2007,1.0208307565955672
20/08/2007,1.0196257330958016
21/08/2007,1.024155654005138
22/08/2007,1.02480817575123
23/08/2007,1.0247020360301022
24/08/2007,1.0254446910373745
27/08/2007,1.0247135939372503
28/08/2007,1.025328368876686
29/08/2007,1.0246846642855203
30/08/2007,1.0247500512859717
31/08/2007,1.0252278010247469
03/09/2007,1.0268707847596474
04/09/2007,1.0268876242711222
05/09/2007,1.0286894308295234
06/09/2007,1.0294233050711799
07/09/2007,1.0292495183184216
10/09/2007,1.0282769485714218
11/09/2007,1.027161207085847
12/09/2007,1.0253281229169922
13/09/2007,1.0231960270480265
14/09/2007,1.0211828000873797
17/09/2007,1.0210903528651785
18/09/2007,1.0192587092470233
19/09/2007,1.0176119141966469
20/09/2007,1.016596301232803
21/09/2007,1.0148600146916407
24/09/2007,1.0152562855943654
25/09/2007,1.0149557536462575
26/09/2007,1.0135280597622751
27/09/2007,1.0106446851924675
28/09/2007,1.0081638383163967
01/10/2007,1.0016723125018607
02/10/2007,0.9964968604341531
03/10/2007,0.9913034886557995
04/10/2007,0.9904034653249546
05/10/2007,0.9905078152228932
08/10/2007,0.9906411529400853
09/10/2007,0.9907708952163177
10/10/2007,0.9904085058183967
11/10/2007,0.9898627063029721
12/10/2007,0.9913082242317843
15/10/2007,0.9927986730839959
16/10/2007,0.9943356990074554
17/10/2007,0.9953992292512915
18/10/2007,0.9976011698047362
19/10/2007,0.9987504292508722
22/10/2007,0.9983230839327966
23/10/2007,0.998110560723565
24/10/2007,0.9973875797902186
25/10/2007,0.9978767047994509
26/10/2007,0.9968784274684306
29/10/2007,0.9964201384549941
30/10/2007,0.9938412241772645
31/10/2007,0.993628151718219
01/11/2007,0.9934071780713564
02/11/2007,0.9940282109868092
05/11/2007,0.9948337020162002
06/11/2007,0.9953227669410547
07/11/2007,0.9963256149238024
08/11/2007,0.9969110140872346
09/11/2007,0.9947574664934223
12/11/2007,0.9936523449993
13/11/2007,0.9929116250179998
14/11/2007,0.9945594255994119
15/11/2007,0.9933716025423366
16/11/2007,0.993628795759743
19/11/2007,0.9957454398936708
20/11/2007,0.9967944068466227
21/11/2007,0.9994769119210671
22/11/2007,1.0002422667012154
23/11/2007,1.0019316425044904
26/11/2007,1.0047188939694456
27/11/2007,1.0043393249900698
28/11/2007,1.0011572354090146
29/11/2007,1.0024013340882345
30/11/2007,1.0019544836074246
03/12/2007,1.0011047167733111
04/12/2007,1.0019902238035079
05/12/2007,0.9991109224533996
06/12/2007,0.9977883117283778
07/12/2007,0.9962649066306155
10/12/2007,0.9966035500808785
11/12/2007,0.9942015174945094
12/12/2007,0.9954208351477433
13/12/2007,0.9970481638380502
14/12/2007,0.9981202060243282
17/12/2007,0.9976096372447854
18/12/2007,0.9986433023349421
19/12/2007,0.997294651673323
20/12/2007,0.9985027854610778
21/12/2007,0.9987216047268578
24/12/2007,0.9999385048693545
25/12/2007,1.0001300435896185
26/12/2007,0.9999869459080427
27/12/2007,1.0027056254822784
28/12/2007,1.0047761535568114
31/12/2007,1.0059417361375125
01/01/2008,1.0065157147880095
02/01/2008,1.002435738056092
03/01/2008,0.9990084028504104
04/01/2008,0.9992154067340493
07/01/2008,0.9989648815717855
08/01/2008,0.9967456270205551
09/01/2008,0.9956693634453467
10/01/2008,0.9963444600072179
11/01/2008,0.9912938585458413
14/01/2008,0.986691001875535
15/01/2008,0.9898407010796835
16/01/2008,0.9931933419008655
17/01/2008,0.9984174343559584
18/01/2008,0.9943940679474413
21/01/2008,1.0012086146752692
22/01/2008,0.9978149096887543
23/01/2008,0.9959792839600471
24/01/2008,0.9924174459942579
25/01/2008,0.9919150411214064
28/01/2008,0.9918472838415016
29/01/2008,0.9910125726454908
30/01/2008,0.9912569922076542
31/01/2008,0.9905968537292968
01/02/2008,0.989685277471093
04/02/2008,0.9890562616766995
05/02/2008,0.9882693508163626
06/02/2008,0.9874297975980242
07/02/2008,0.986576791236795
08/02/2008,0.9828814575687074
11/02/2008,0.9835937986186252
12/02/2008,0.982363740901227
13/02/2008,0.9804095921831224
14/02/2008,0.9809903889288578
15/02/2008,0.9836648484959917
18/02/2008,0.9827040204850244
19/02/2008,0.9809247578668744
20/02/2008,0.9814948028024837
21/02/2008,0.9817510696289283
22/02/2008,0.9815981379623538
25/02/2008,0.9813147063193545
26/02/2008,0.9803127468252292
27/02/2008,0.9796283713099286
28/02/2008,0.9776999533812526
29/02/2008,0.9765762296441718
03/03/2008,0.9752221379051427
04/03/2008,0.9737166463688869
05/03/2008,0.971250241794026
06/03/2008,0.9671146531355943
07/03/2008,0.9631640032019831
10/03/2008,0.9580876690883193
11/03/2008,0.9526211059695712
12/03/2008,0.9533241880563534
13/03/2008,0.9534800458486765
14/03/2008,0.952756241272691
17/03/2008,0.952937151104993
18/03/2008,0.9518303598420066
19/03/2008,0.9478930663740578
20/03/2008,0.9481996205768892
21/03/2008,0.9470777786707019
24/03/2008,0.946773961143672
25/03/2008,0.9443402946296947
26/03/2008,0.9407098388256534
27/03/2008,0.9348322415158515
28/03/2008,0.9294820184036243
31/03/2008,0.9307372840893707
01/04/2008,0.9270086688122627
02/04/2008,0.9238845974561627
03/04/2008,0.9169900972128815
04/04/2008,0.9155336470639089
07/04/2008,0.9163704175723948
08/04/2008,0.9144325984440248
09/04/2008,0.9145239670624935
10/04/2008,0.9191775714935828
11/04/2008,0.9292335665838662
14/04/2008,0.9243403409676783
15/04/2008,0.9202641343481833
16/04/2008,0.9182835159791418
17/04/2008,0.9198357681769493
18/04/2008,0.9244358795281986
21/04/2008,0.9393419093420998
22/04/2008,0.9555517640380519
23/04/2008,0.9464998613983021
24/04/2008,0.943003630819659
25/04/2008,0.9527249367621242
28/04/2008,0.9591610536990877
29/04/2008,0.9619157145955509
30/04/2008,0.9650372613147926
01/05/2008,0.9651347638043859
02/05/2008,0.9458908670673131
05/05/2008,0.944209161622281
06/05/2008,0.9457277102484505
07/05/2008,0.9396930738663586
08/05/2008,0.9366452624255236
09/05/2008,0.9352829258846972
12/05/2008,0.9368318296114673
13/05/2008,0.939097394070453
14/05/2008,0.9372067905692428
15/05/2008,0.9371333960804473
16/05/2008,0.9375290586192746
19/05/2008,0.9381039659832753
20/05/2008,0.9514030013781805
21/05/2008,0.9506028122882619
22/05/2008,0.9580118909589543
23/05/2008,0.964999740676449
26/05/2008,0.9644063733821726
27/05/2008,0.967818238134334
28/05/2008,0.9704462161493573
29/05/2008,0.9698048231909572
30/05/2008,0.9634248755361209
02/06/2008,0.9629728260587279
03/06/2008,0.959128163289821
04/06/2008,0.9534364715274446
05/06/2008,0.9502169945263108
06/06/2008,0.9512909248874227
09/06/2008,0.9574617939267095
10/06/2008,0.9684453508862294
11/06/2008,0.9753319622609274
12/06/2008,0.9820473679775411
13/06/2008,0.9759098744166587
16/06/2008,0.9750984916557252
17/06/2008,0.9730979737015231
18/06/2008,0.9736358604489819
19/06/2008,0.9812318033726665
20/06/2008,0.9862670825217164
23/06/2008,0.988236855798552
24/06/2008,0.9938513556838009
25/06/2008,0.9973877665327692
26/06/2008,0.9965368634908386
27/06/2008,0.9969234972931994
30/06/2008,0.9970612693544754
01/07/2008,0.9965575143960846
02/07/2008,0.9957017716793013
03/07/2008,0.980782552006815
04/07/2008,0.9736996991249653
07/07/2008,0.9625670086704509
08/07/2008,0.9504689896537231
09/07/2008,0.9459640352611507
10/07/2008,0.9471709490124718
11/07/2008,0.9502631737901533
14/07/2008,0.9491310382082677
15/07/2008,0.9524319452882721
16/07/2008,0.949505014306432
17/07/2008,0.9498101727989365
18/07/2008,0.9556560546455762
21/07/2008,0.9547769867706096
22/07/2008,0.9552611905548739
23/07/2008,0.9530693750081157
24/07/2008,0.9514032551151279
25/07/2008,0.9481010346046057
28/07/2008,0.9481085206751734
29/07/2008,0.9478415497943542
30/07/2008,0.9489372304833554
31/07/2008,0.9465940844196098
01/08/2008,0.9442559445550713
04/08/2008,0.9337723841185636
05/08/2008,0.9361491782215482
06/08/2008,0.9387465227179981
07/08/2008,0.945545271547535
08/08/2008,0.9566161616052443
11/08/2008,0.9680657434535916
12/08/2008,0.9762756552851146
13/08/2008,0.9841369975894143
14/08/2008,0.9807184615209048
15/08/2008,0.9861880775414156
18/08/2008,0.9806473997999102
19/08/2008,0.9792510889983035
20/08/2008,0.9757198029912671
21/08/2008,0.9722336928152375
22/08/2008,0.9766763193151412
25/08/2008,0.9813905525475033
26/08/2008,0.9865023991205886
27/08/2008,0.988786546181812
28/08/2008,0.9896276864032598
29/08/2008,0.9891930767882116
01/09/2008,0.9919907794486019
02/09/2008,0.9939456499567934
03/09/2008,0.995737812017342
04/09/2008,0.9971976595621781
05/09/2008,0.997991440604278
08/09/2008,0.9987452874266849
09/09/2008,0.9989195976254532
10/09/2008,0.99833000226525
11/09/2008,0.9991875088430952
12/09/2008,0.9955917273705925
15/09/2008,0.9977732777480155
16/09/2008,0.9980600180030831
17/09/2008,0.9972661910167937
18/09/2008,0.9960851405592188
19/09/2008,0.9892654519142989
22/09/2008,0.9866010936714021
23/09/2008,0.9871239656792543
24/09/2008,0.9916045156905687
25/09/2008,0.992057730507585
26/09/2008,0.9957305402913997
29/09/2008,0.9979983419463644
30/09/2008,0.9962356390672317
01/10/2008,0.9984053188236646
02/10/2008,1.0049750130703126
03/10/2008,1.0055728672754882
06/10/2008,1.0282676540396536
07/10/2008,1.0413673383621183
08/10/2008,1.0413350513179966
09/10/2008,1.057649800289224
10/10/2008,1.0445533648962646
13/10/2008,1.0270181404688448
14/10/2008,1.0202876229815694
15/10/2008,1.0284185588080792
16/10/2008,1.0279608913142961
17/10/2008,1.0258560556985261
20/10/2008,1.0226912104013999
21/10/2008,1.027606865509532
22/10/2008,1.037294883289248
23/10/2008,1.035134693929117
24/10/2008,1.038038336691673
27/10/2008,1.037454522434877
28/10/2008,1.0356837297147545
29/10/2008,1.0310110100338459
30/10/2008,1.0300893894113354
31/10/2008,1.0298287544182654
03/11/2008,1.0262641911428632
04/11/2008,1.0246355428091938
05/11/2008,1.026190835452868
06/11/2008,1.0296913765270521
07/11/2008,1.0295528148808706
10/11/2008,1.0289952922954984
11/11/2008,1.0306858766205835
12/11/2008,1.0342352929533078
13/11/2008,1.0363213491811722
14/11/2008,1.0316826823539123
17/11/2008,1.032498897358866
18/11/2008,1.032320960150974
19/11/2008,1.0324032831561714
20/11/2008,1.0314133319193692
21/11/2008,1.031467012993554
24/11/2008,1.0303142680891648
25/11/2008,1.0298327528328473
26/11/2008,1.0315621011495528
27/11/2008,1.0306627812336258
28/11/2008,1.0310617972417744
01/12/2008,1.03260849909275
02/12/2008,1.0353057220104225
03/12/2008,1.0372799426697683
04/12/2008,1.036413150735343
05/12/2008,1.0375718053767162
08/12/2008,1.036669914573066
09/12/2008,1.03479761011931
10/12/2008,1.034280292189159
11/12/2008,1.0314811894005285
12/12/2008,1.0328268976303825
15/12/2008,1.0300669086475882
16/12/2008,1.0257961199907009
17/12/2008,1.0212574499170883
18/12/2008,1.023938335838752
19/12/2008,1.0281344853491863
22/12/2008,1.0313230236700475
23/12/2008,1.0368334610777026
24/12/2008,1.0407387915755797
25/12/2008,1.0399180783063153
26/12/2008,1.0381517128989801
29/12/2008,1.0343912602604048
30/12/2008,1.0354010310947988
31/12/2008,1.0353184410806449
01/01/2009,1.0353772980707112
02/01/2009,1.0354942663780793
05/01/2009,1.0328913651610692
06/01/2009,1.0306938536187624
07/01/2009,1.0333034810104675
08/01/2009,1.0321124830782828
09/01/2009,1.030711730257869
12/01/2009,1.0327464841811587
13/01/2009,1.0360077710604774
14/01/2009,1.0375033676134113
15/01/2009,1.0375681846365206
16/01/2009,1.0361885243908837
19/01/2009,1.037235872454747
20/01/2009,1.0383100185927345
21/01/2009,1.0361358941911667
22/01/2009,1.0356882959098033
23/01/2009,1.0386328169152659
26/01/2009,1.0394626179907178
27/01/2009,1.039633633861503
28/01/2009,1.0406242963342125
29/01/2009,1.0418574975909727
30/01/2009,1.0448846904235078
02/02/2009,1.0493973053494303
03/02/2009,1.0561030599951686
04/02/2009,1.0634327935791956
05/02/2009,1.0652465331559564
06/02/2009,1.0612612899251397
09/02/2009,1.0572452177692186
10/02/2009,1.0619955319332652
11/02/2009,1.0636027032684354
12/02/2009,1.0619035278296642
13/02/2009,1.0614191083313371
16/02/2009,1.062674122602002
17/02/2009,1.0655340093224952
18/02/2009,1.0656377911626225
19/02/2009,1.0659089190674989
20/02/2009,1.0677017315475985
23/02/2009,1.0678059367659516
24/02/2009,1.0700169119014586
25/02/2009,1.0691601538562299
26/02/2009,1.068352680171574
27/02/2009,1.0708020065236137
02/03/2009,1.0719741856660157
03/03/2009,1.0738996469231172
04/03/2009,1.07236310574793
05/03/2009,1.073366140795996
06/03/2009,1.0671153938735447
09/03/2009,1.063925543672865
10/03/2009,1.0551118112021154
11/03/2009,1.0518615786493695
12/03/2009,1.0546514682209949
13/03/2009,1.0523927827268398
16/03/2009,1.0435326553488085
17/03/2009,1.0431116924757857
18/03/2009,1.0417267936578103
19/03/2009,1.0306613850106967
20/03/2009,1.0305897444194618
23/03/2009,1.0337038538615135
24/03/2009,1.038693155518975
25/03/2009,1.0394700508770942
26/03/2009,1.0371961711524071
27/03/2009,1.0391078522629345
30/03/2009,1.0464868515181447
31/03/2009,1.0455579127134362
01/04/2009,1.0423013991319428
02/04/2009,1.0356284879540172
03/04/2009,1.0354649311197213
06/04/2009,1.0309840804281636
07/04/2009,1.0311833690311467
08/04/2009,1.0284486517180584
09/04/2009,1.0268154969701637
10/04/2009,1.0266792337587092
13/04/2009,1.021831673884202
14/04/2009,1.022829850696816
15/04/2009,1.0237777087413449
16/04/2009,1.0191251278545366
17/04/2009,1.0196836206797055
20/04/2009,1.0239858249109715
21/04/2009,1.0228716174897519
22/04/2009,1.0213630001789695
23/04/2009,1.021356405145384
24/04/2009,1.014728050909702
27/04/2009,1.0133785328389242
28/04/2009,1.0110994397206348
29/04/2009,1.0024870497819667
30/04/2009,0.9937324210943229
01/05/2009,0.994718860318267
04/05/2009,0.9878904135092619
05/05/2009,0.9869576926596908
06/05/2009,0.984327012407632
07/05/2009,0.982130368423856
08/05/2009,0.98173064806247
11/05/2009,0.9844344806686968
12/05/2009,0.9913245762946565
13/05/2009,1.0104519021782816
14/05/2009,1.0059094609661294
15/05/2009,1.003359056268777
18/05/2009,1.0001411093320456
19/05/2009,0.9975786296017541
20/05/2009,0.9923659280221654
21/05/2009,0.9959721493848737
22/05/2009,0.996621608920166
25/05/2009,0.9983606102533871
26/05/2009,0.9981820127820233
27/05/2009,0.99869324233564
28/05/2009,1.0002000571373193
29/05/2009,0.9963323810028647
01/06/2009,0.9880240677405857
02/06/2009,0.987753116711266
03/06/2009,0.9899007067619836
04/06/2009,0.9891113065747751
05/06/2009,0.9879957854648262
08/06/2009,0.9930270464690755
09/06/2009,0.9937136016989184
10/06/2009,0.9946317017365713
11/06/2009,0.9934028844192436
12/06/2009,0.9927016879473041
15/06/2009,0.9940522912295545
16/06/2009,0.9956851575635931
17/06/2009,1.0005283726161625
18/06/2009,0.9988007790289973
19/06/2009,0.9965099762430427
22/06/2009,1.0096431476940735
23/06/2009,1.0097697375010541
24/06/2009,1.007886890615677
25/06/2009,1.010017367544597
26/06/2009,1.0061790034919227
29/06/2009,1.0066961160674743
30/06/2009,1.0060363475336442
01/07/2009,1.0049966375299588
02/07/2009,1.0085976435520292
03/07/2009,1.0087360275090302
06/07/2009,1.0109775863183084
07/07/2009,1.0099323744168631
08/07/2009,1.0131917825899146
09/07/2009,1.0136771948718086
10/07/2009,1.0165546245016255
13/07/2009,1.0147215262565692
14/07/2009,1.0134494848032611
15/07/2009,1.0118423168493071
16/07/2009,1.0112490088592798
17/07/2009,1.0108965485025254
20/07/2009,1.0114021955084056
21/07/2009,1.012569681157106
22/07/2009,1.010361565164756
23/07/2009,1.00787913766849
24/07/2009,1.006264586099736
27/07/2009,1.0057506815848511
28/07/2009,1.0061346413908137
29/07/2009,1.006552717991773
30/07/2009,1.0046872044436261
31/07/2009,1.0050195390819503
03/08/2009,1.0015287030244384
04/08/2009,0.998303416126826
05/08/2009,0.9944584901813283
06/08/2009,0.9931039498733231
07/08/2009,0.9898820455631747
10/08/2009,0.9888579017178205
11/08/2009,0.9919534894724786
12/08/2009,0.9882275483897364
13/08/2009,0.9880475325318232
14/08/2009,0.9921265495194916
17/08/2009,0.9977462244155847
18/08/2009,0.9955891459248211
19/08/2009,0.9999789002728756
20/08/2009,1.000799608691528
